log_id,log_time,gateway_id,beacon_id,rssi,battery_level,x_value,y_value,z_value,rawData
3016,"2021-04-01 17:34:19",1,1,-54,100,0.046875,0,0.96875,0201060303E1FF1216E1FFA10364000C000000F83BC3A83F23AC
3017,"2021-04-01 17:34:38",4,3,-74,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
3018,"2021-04-01 17:34:40",4,5,-65,100,0.0585938,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000FFFFB010237C3A83F23AC
3019,"2021-04-01 17:34:48",2,3,-51,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
3020,"2021-04-01 17:34:48",2,5,-66,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
3021,"2021-04-01 17:35:16",4,5,-63,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
3022,"2021-04-01 17:35:18",2,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
3023,"2021-04-01 17:35:26",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
3024,"2021-04-01 17:35:44",2,5,-67,100,0.046875,-0.0273438,1.00781,0201060303E1FF1216E1FFA10364000CFFF9010237C3A83F23AC
3025,"2021-04-01 17:35:53",4,1,-69,100,0.0390625,-0.0078125,0.96875,0201060303E1FF1216E1FFA10364000AFFFE00F83BC3A83F23AC
3026,"2021-04-01 17:36:05",1,1,-57,100,0.046875,-0.0078125,0.96875,0201060303E1FF1216E1FFA10364000CFFFE00F83BC3A83F23AC
3027,"2021-04-01 17:36:30",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
3028,"2021-04-01 17:36:32",3,2,-75,100,0.0585938,0,1,0201060303E1FF1216E1FFA10364000F000001003FC3A83F23AC
3029,"2021-04-01 17:36:37",1,2,-59,100,0.0585938,0,1,0201060303E1FF1216E1FFA10364000F000001003FC3A83F23AC
3030,"2021-04-01 17:36:42",2,5,-67,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
3031,"2021-04-01 17:36:50",4,5,-62,100,0.046875,-0.0195312,1.01953,0201060303E1FF1216E1FFA10364000CFFFB010537C3A83F23AC
3032,"2021-04-01 17:36:54",2,5,-64,100,0.0585938,-0.0195312,1,0201060303E1FF1216E1FFA10364000FFFFB010037C3A83F23AC
3033,"2021-04-01 17:37:08",3,5,-73,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
3034,"2021-04-01 17:37:18",2,5,-64,100,0.0585938,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000FFFFB010237C3A83F23AC
3035,"2021-04-01 17:37:20",4,5,-65,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
3036,"2021-04-01 17:37:28",2,5,-67,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
3037,"2021-04-01 17:37:32",2,1,-70,100,0.0390625,-0.0078125,0.96875,0201060303E1FF1216E1FFA10364000AFFFE00F83BC3A83F23AC
3038,"2021-04-01 17:37:38",1,1,-55,100,0.0390625,-0.0078125,0.96875,0201060303E1FF1216E1FFA10364000AFFFE00F83BC3A83F23AC
3039,"2021-04-01 17:37:39",4,5,-68,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
3040,"2021-04-01 17:38:05",2,5,-64,100,0.0585938,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000FFFFB010237C3A83F23AC
3041,"2021-04-01 17:38:09",4,5,-63,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
3042,"2021-04-01 17:38:14",4,1,-69,100,0.0390625,-0.0078125,0.96875,0201060303E1FF1216E1FFA10364000AFFFE00F83BC3A83F23AC
3043,"2021-04-01 17:38:22",1,1,-57,100,0.0390625,0,0.96875,0201060303E1FF1216E1FFA10364000A000000F83BC3A83F23AC
3044,"2021-04-01 17:38:23",2,5,-64,100,0.0585938,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000FFFFB010237C3A83F23AC
3045,"2021-04-01 17:38:23",4,5,-63,100,0.0585938,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000FFFFB010237C3A83F23AC
3046,"2021-04-01 17:38:29",2,5,-64,100,0.046875,-0.0195312,0.988281,0201060303E1FF1216E1FFA10364000CFFFB00FD37C3A83F23AC
3047,"2021-04-01 17:38:47",4,5,-63,100,0.0585938,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000FFFFB010237C3A83F23AC
3048,"2021-04-01 17:39:11",2,5,-66,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
3049,"2021-04-01 17:39:19",4,5,-63,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
3050,"2021-04-01 17:39:35",2,5,-67,100,0.046875,-0.0273438,1.00781,0201060303E1FF1216E1FFA10364000CFFF9010237C3A83F23AC
3051,"2021-04-01 17:39:39",4,5,-63,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
3052,"2021-04-01 17:40:21",2,5,-65,100,0.046875,-0.0273438,1,0201060303E1FF1216E1FFA10364000CFFF9010037C3A83F23AC
3053,"2021-04-01 17:42:35",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
3054,"2021-04-01 17:42:45",2,5,-64,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
3055,"2021-04-01 17:42:57",4,3,-72,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
3056,"2021-04-01 17:43:01",4,5,-62,100,0.0585938,-0.0195312,1,0201060303E1FF1216E1FFA10364000FFFFB010037C3A83F23AC
3057,"2021-04-01 17:43:03",2,3,-53,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
3058,"2021-04-01 17:43:05",2,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
3059,"2021-04-01 17:43:20",4,5,-66,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
3060,"2021-04-01 17:43:30",2,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
3061,"2021-04-01 17:43:36",4,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
3062,"2021-04-01 17:43:47",4,3,-72,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
3063,"2021-04-01 17:43:55",2,3,-53,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
3064,"2021-04-01 17:44:10",2,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
3065,"2021-04-01 17:44:28",4,5,-63,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
3066,"2021-04-01 17:44:44",4,4,-74,100,0.0585938,0.0078125,0.9375,0201060303E1FF1216E1FFA10364000F000200F030C3A83F23AC
3067,"2021-04-01 17:44:54",2,4,-54,100,0.0585938,0.0078125,0.949219,0201060303E1FF1216E1FFA10364000F000200F330C3A83F23AC
3068,"2021-04-01 17:45:14",2,5,-64,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
3069,"2021-04-01 17:45:24",4,5,-63,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
3070,"2021-04-01 17:45:53",4,4,-73,100,0.0585938,0.0078125,0.949219,0201060303E1FF1216E1FFA10364000F000200F330C3A83F23AC
3071,"2021-04-01 17:45:59",2,4,-56,100,0.0664062,0.0078125,0.949219,0201060303E1FF1216E1FFA103640011000200F330C3A83F23AC
3072,"2021-04-01 17:46:16",2,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
3073,"2021-04-01 17:46:18",4,5,-66,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
3074,"2021-04-01 17:46:24",2,5,-64,100,0.046875,-0.0273438,1,0201060303E1FF1216E1FFA10364000CFFF9010037C3A83F23AC
3075,"2021-04-01 17:46:23",4,1,-69,100,0.0390625,-0.0078125,0.976562,0201060303E1FF1216E1FFA10364000AFFFE00FA3BC3A83F23AC
3076,"2021-04-01 17:46:30",4,5,-64,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
3077,"2021-04-01 17:46:33",1,1,-54,100,0.046875,-0.0078125,0.96875,0201060303E1FF1216E1FFA10364000CFFFE00F83BC3A83F23AC
3078,"2021-04-01 17:46:56",2,5,-64,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
3079,"2021-04-01 17:47:04",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
3080,"2021-04-01 17:47:07",4,4,-74,100,0.0585938,0.0078125,0.9375,0201060303E1FF1216E1FFA10364000F000200F030C3A83F23AC
3081,"2021-04-01 17:47:15",2,4,-56,100,0.0585938,0.0078125,0.9375,0201060303E1FF1216E1FFA10364000F000200F030C3A83F23AC
3082,"2021-04-01 17:47:20",2,5,-64,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
3083,"2021-04-01 17:47:18",4,3,-74,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
3084,"2021-04-01 17:47:24",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
3085,"2021-04-01 17:47:28",2,3,-51,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
3086,"2021-04-01 17:47:42",2,5,-66,100,0.046875,-0.0273438,1.00781,0201060303E1FF1216E1FFA10364000CFFF9010237C3A83F23AC
3087,"2021-04-01 17:47:52",4,5,-63,100,0.0585938,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000FFFFB010237C3A83F23AC
3088,"2021-04-01 17:48:06",2,5,-64,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
3089,"2021-04-01 17:48:24",4,5,-63,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
3090,"2021-04-01 17:48:32",2,5,-66,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
3091,"2021-04-01 17:48:37",4,5,-63,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
3092,"2021-04-01 17:48:45",2,5,-64,100,0.046875,-0.0273438,1.00781,0201060303E1FF1216E1FFA10364000CFFF9010237C3A83F23AC
3093,"2021-04-01 17:49:09",4,5,-63,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
3094,"2021-04-01 17:49:14",4,1,-68,100,0.0390625,0,0.96875,0201060303E1FF1216E1FFA10364000A000000F83BC3A83F23AC
3095,"2021-04-01 17:49:23",2,5,-64,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
3096,"2021-04-01 17:49:24",1,1,-54,100,0.0390625,0,0.96875,0201060303E1FF1216E1FFA10364000A000000F83BC3A83F23AC
3097,"2021-04-01 17:49:47",4,5,-63,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
3098,"2021-04-01 17:49:55",2,5,-64,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
3099,"2021-04-01 17:50:01",4,5,-63,100,0.0585938,-0.0195312,1,0201060303E1FF1216E1FFA10364000FFFFB010037C3A83F23AC
3100,"2021-04-01 17:50:02",4,1,-68,100,0.0390625,-0.0078125,0.96875,0201060303E1FF1216E1FFA10364000AFFFE00F83BC3A83F23AC
3101,"2021-04-01 17:50:12",1,1,-54,100,0.046875,-0.0078125,0.96875,0201060303E1FF1216E1FFA10364000CFFFE00F83BC3A83F23AC
3102,"2021-04-01 17:50:32",4,3,-72,100,0.0585938,0,0.96875,0201060303E1FF1216E1FFA10364000F000000F83DC3A83F23AC
3103,"2021-04-01 17:50:38",2,3,-53,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
3104,"2021-04-01 17:50:45",2,5,-64,100,0.0585938,-0.0273438,1.00781,0201060303E1FF1216E1FFA10364000FFFF9010237C3A83F23AC
3105,"2021-04-01 17:50:45",4,5,-63,100,0.0585938,-0.0273438,1.00781,0201060303E1FF1216E1FFA10364000FFFF9010237C3A83F23AC
3106,"2021-04-01 17:51:18",4,3,-73,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
3107,"2021-04-01 17:51:24",2,3,-53,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
3108,"2021-04-01 17:51:25",2,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
3109,"2021-04-01 17:51:35",4,5,-62,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
3110,"2021-04-01 17:51:49",2,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
3111,"2021-04-01 17:51:59",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
3112,"2021-04-01 17:52:09",2,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
3113,"2021-04-01 17:52:08",4,3,-74,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
3114,"2021-04-01 17:52:16",2,3,-56,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
3115,"2021-04-01 17:52:17",4,5,-66,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
3116,"2021-04-01 17:52:23",2,5,-67,100,0.046875,-0.0273438,1,0201060303E1FF1216E1FFA10364000CFFF9010037C3A83F23AC
3117,"2021-04-01 17:52:25",4,5,-62,100,0.046875,-0.0273438,1,0201060303E1FF1216E1FFA10364000CFFF9010037C3A83F23AC
3118,"2021-04-01 17:52:41",2,5,-64,100,0.046875,-0.0273438,1.00781,0201060303E1FF1216E1FFA10364000CFFF9010237C3A83F23AC
3119,"2021-04-01 17:52:45",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
3120,"2021-04-01 17:52:49",2,5,-66,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
3121,"2021-04-01 17:53:19",4,5,-64,100,0.046875,-0.0273438,1,0201060303E1FF1216E1FFA10364000CFFF9010037C3A83F23AC
3122,"2021-04-01 17:53:19",4,1,-69,100,0.0390625,-0.0078125,0.96875,0201060303E1FF1216E1FFA10364000AFFFE00F83BC3A83F23AC
3123,"2021-04-01 17:53:25",1,1,-58,100,0.046875,0,0.96875,0201060303E1FF1216E1FFA10364000C000000F83BC3A83F23AC
3124,"2021-04-01 17:53:31",2,5,-64,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
3125,"2021-04-01 17:54:14",4,4,-73,100,0.0585938,0.0078125,0.949219,0201060303E1FF1216E1FFA10364000F000200F330C3A83F23AC
3126,"2021-04-01 17:54:16",4,5,-63,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
3127,"2021-04-01 17:54:18",4,1,-72,100,0.0390625,-0.0078125,0.96875,0201060303E1FF1216E1FFA10364000AFFFE00F83BC3A83F23AC
3128,"2021-04-01 17:54:24",2,5,-64,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
3129,"2021-04-01 17:54:20",2,4,-57,100,0.0585938,0.0078125,0.949219,0201060303E1FF1216E1FFA10364000F000200F330C3A83F23AC
3130,"2021-04-01 17:54:26",1,1,-54,100,0.0390625,-0.0078125,0.96875,0201060303E1FF1216E1FFA10364000AFFFE00F83BC3A83F23AC
3131,"2021-04-01 17:54:40",4,4,-74,100,0.0585938,0.0078125,0.949219,0201060303E1FF1216E1FFA10364000F000200F330C3A83F23AC
3132,"2021-04-01 17:54:44",4,5,-65,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
3133,"2021-04-01 17:54:46",2,4,-54,100,0.0585938,0.0078125,0.949219,0201060303E1FF1216E1FFA10364000F000200F330C3A83F23AC
3134,"2021-04-01 17:55:08",2,5,-64,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
3135,"2021-04-01 17:55:18",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
3136,"2021-04-01 17:55:19",4,3,-73,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
3137,"2021-04-01 17:55:29",2,3,-51,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
3138,"2021-04-01 17:55:46",2,5,-63,100,0.0585938,-0.0195312,1,0201060303E1FF1216E1FFA10364000FFFFB010037C3A83F23AC
3139,"2021-04-01 17:56:06",4,5,-63,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
3140,"2021-04-01 17:56:26",2,5,-64,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
3141,"2021-04-01 17:56:27",4,3,-73,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
3142,"2021-04-01 17:56:30",4,5,-63,100,0.046875,-0.0273438,1,0201060303E1FF1216E1FFA10364000CFFF9010037C3A83F23AC
3143,"2021-04-01 17:56:33",2,3,-54,100,0.046875,0,0.957031,0201060303E1FF1216E1FFA10364000C000000F53DC3A83F23AC
3144,"2021-04-01 17:56:44",2,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
3145,"2021-04-01 17:56:47",3,1,-66,100,0.0390625,-0.0078125,0.96875,0201060303E1FF1216E1FFA10364000AFFFE00F83BC3A83F23AC
3146,"2021-04-01 17:56:50",4,5,-63,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
3147,"2021-04-01 17:56:57",1,1,-54,100,0.046875,0,0.96875,0201060303E1FF1216E1FFA10364000C000000F83BC3A83F23AC
3148,"2021-04-01 17:56:55",4,1,-65,100,0.0390625,-0.0078125,0.96875,0201060303E1FF1216E1FFA10364000AFFFE00F83BC3A83F23AC
3149,"2021-04-01 17:57:03",1,1,-55,100,0.0390625,-0.0078125,0.96875,0201060303E1FF1216E1FFA10364000AFFFE00F83BC3A83F23AC
3150,"2021-04-01 17:57:16",2,5,-64,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
3151,"2021-04-01 17:57:32",4,5,-62,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
3152,"2021-04-01 17:57:54",2,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
3153,"2021-04-01 17:58:24",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
3154,"2021-04-01 17:58:32",2,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
3155,"2021-04-01 17:58:36",4,5,-62,100,0.0585938,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000FFFFB010237C3A83F23AC
3156,"2021-04-01 17:58:40",2,5,-64,100,0.046875,-0.0273438,1,0201060303E1FF1216E1FFA10364000CFFF9010037C3A83F23AC
3157,"2021-04-01 17:58:44",4,5,-62,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
3158,"2021-04-01 17:58:52",2,5,-64,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
3159,"2021-04-01 17:58:56",4,5,-62,100,0.046875,-0.0273438,1,0201060303E1FF1216E1FFA10364000CFFF9010037C3A83F23AC
3160,"2021-04-01 17:59:04",2,5,-64,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
3161,"2021-04-01 17:59:06",4,5,-66,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
3162,"2021-04-01 17:59:12",2,5,-64,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
3163,"2021-04-01 17:59:24",4,5,-62,100,0.046875,-0.0078125,1.00781,0201060303E1FF1216E1FFA10364000CFFFE010237C3A83F23AC
3164,"2021-04-01 17:59:32",2,5,-66,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
3165,"2021-04-01 17:59:46",4,5,-62,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
3166,"2021-04-01 17:59:50",4,3,-72,100,0.046875,0,0.957031,0201060303E1FF1216E1FFA10364000C000000F53DC3A83F23AC
3167,"2021-04-01 17:59:50",2,5,-64,100,0.0585938,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000FFFFB010237C3A83F23AC
3168,"2021-04-01 17:59:56",2,3,-52,100,0.0585938,0,0.96875,0201060303E1FF1216E1FFA10364000F000000F83DC3A83F23AC
3169,"2021-04-01 18:00:01",4,5,-62,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
3170,"2021-04-01 18:00:03",2,5,-64,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
3171,"2021-04-01 18:00:09",4,5,-63,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
3172,"2021-04-01 18:00:35",2,5,-64,100,0.0585938,-0.0273438,1.00781,0201060303E1FF1216E1FFA10364000FFFF9010237C3A83F23AC
3173,"2021-04-01 18:00:48",4,3,-72,100,0.046875,0,0.957031,0201060303E1FF1216E1FFA10364000C000000F53DC3A83F23AC
3174,"2021-04-01 18:00:51",4,5,-62,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
3175,"2021-04-01 18:00:58",2,3,-51,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
3176,"2021-04-01 18:01:01",2,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
3177,"2021-04-01 18:01:01",4,5,-63,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
3178,"2021-04-01 18:01:19",2,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
3179,"2021-04-01 18:01:39",4,5,-63,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
3180,"2021-04-01 18:01:51",2,5,-64,100,0.0585938,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000FFFFB010237C3A83F23AC
3181,"2021-04-01 18:01:57",4,5,-63,100,0.0585938,-0.0195312,1,0201060303E1FF1216E1FFA10364000FFFFB010037C3A83F23AC
3182,"2021-04-01 18:01:59",2,5,-64,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
3183,"2021-04-01 18:02:09",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
3184,"2021-04-01 18:02:17",2,5,-64,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
3185,"2021-04-01 18:02:41",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
3186,"2021-04-01 18:02:48",4,3,-72,100,0.0585938,0,0.957031,0201060303E1FF1216E1FFA10364000F000000F53DC3A83F23AC
3187,"2021-04-01 18:02:55",2,5,-64,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
3188,"2021-04-01 18:02:54",2,3,-52,100,0.0585938,0,0.96875,0201060303E1FF1216E1FFA10364000F000000F83DC3A83F23AC
3189,"2021-04-01 18:03:01",4,5,-63,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
3190,"2021-04-01 18:03:09",2,5,-64,100,0.0585938,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000FFFFB010237C3A83F23AC
3191,"2021-04-01 18:03:15",4,5,-63,100,0.0585938,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000FFFFB010237C3A83F23AC
3192,"2021-04-01 18:03:27",2,5,-64,100,0.046875,-0.0273438,1,0201060303E1FF1216E1FFA10364000CFFF9010037C3A83F23AC
3193,"2021-04-01 18:03:35",4,5,-66,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
3194,"2021-04-01 18:03:43",4,1,-69,100,0.046875,0,0.96875,0201060303E1FF1216E1FFA10364000C000000F83BC3A83F23AC
3195,"2021-04-01 18:03:43",4,4,-74,100,0.0664062,0.0078125,0.949219,0201060303E1FF1216E1FFA103640011000200F330C3A83F23AC
3196,"2021-04-01 18:03:47",2,5,-63,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
3197,"2021-04-01 18:03:49",1,1,-54,100,0.046875,-0.0078125,0.96875,0201060303E1FF1216E1FFA10364000CFFFE00F83BC3A83F23AC
3198,"2021-04-01 18:03:49",2,4,-55,100,0.0585938,0.0078125,0.949219,0201060303E1FF1216E1FFA10364000F000200F330C3A83F23AC
3199,"2021-04-01 18:03:51",4,5,-62,100,0.046875,-0.0195312,1.00781,0201060303E1FF1216E1FFA10364000CFFFB010237C3A83F23AC
3200,"2021-04-01 18:03:59",2,5,-64,100,0.046875,-0.0195312,1,0201060303E1FF1216E1FFA10364000CFFFB010037C3A83F23AC
